Item title,Item link,Transcription,Translation,Image link
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22417,"PER la FESTIVIT DEL GLORIOSO VESCOVO DI NOION Solennizzata dall Vniuerfit de Lauoran  ti SELLAR di Roma  nella Chiefa Parrocchiale del SSSaluatore della Piet detto delle Copellc  Q QSa w   a ivm DEDICATO ALL ILLVSTRISSIMO  E REVERENDISSIMO SIGNORE MONSIGr ALESANDRO FALCONIERI Ad ijlanza d Innocentio Cammera SIGNORE di detta Vefla  e Lorenzo Pellegrini CAMERLENGO  del Gallico R Fabro Ing I UCi manico ive rabro JLngegmero mi Da la tua Mano alti portenti ammiro li Se gli Ori desinati  vn fol Dertriero  De le credenze il cumolo Sortir  Poi per T che  gli erranti il ver Sentiero Defti del Oel  pi del Monarca Adiro  Che vni diuifi Regni al vado Impero oerto di Stelle  al cui immortai fulgre Rifplende di N OI O N Sacra Tiara  erge indurtre Drappel Farti d Onore Del SALVATOR de la PIET su lAra S Ei fu d Anime fide il pio PAS TO R E  LA Mari ani In Roma  Per Marc Antonio Orario Campana  Con licenza dcSupcr

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_012_004_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22418,"L  A  C IN ROMAj per Ignatio de Lazari  itf  i Cta Licenza de Suprieri IL BEATO FELICE CHE TIENE IN BRACCIO GIESV BAMBINO  Dedicato all Illuftre   Eccellente Sig  il Sig COSMO BERARDINELLI CHIRV R G O Ad infanza Di Venantio Mojfi   Domenica Nonelli  Milt quanto puoi  T gi dal Cielo Nel Seno di MARrA traheli Iddio Che per purgar d Adamo il Elio rio  Volle prouar di cruda morte il telo  Et or d Vmanir piegando il velo Perfar nell Vmilt pago il difio  Di Felice nel grembo vmilc e pio Difcende qui doue frondeggia il Stelo  Pur quelli e il Sole eterno ombra fugace E l Vomo  e quel dalla beata mole Scefo  Felice in fen porta la face O merauiglie inufitate  e fole   Diuin Sole in braccio all Vomo giace Chi crederi a giacerfi all ombra il Sole

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_013_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22419,"XC PER LA SOLENNIT g DEL BEATO FELICE DA CANTALICE CAPVCCINO m m m   S las S DA CAN  ALlUt AtVVIJNU    S  Inoccafionedi hauer data la vifla ad vn fan H ciullo Cieco Miracolo rapprefentato in vn Altare di Profpettiua nella Piazza Grimana dal Signor Cofimo Ber nardinelli Chirurgo SONETTO  ss Edi  Auriga del dlgedi g onori g mm Dvn nuouo Sole  i faggi folgoranti b g N che non fono i tuoi fulgidi ardori   Cieche pupille  rifehiarar badanti ifS  Sono fol di FELICE eterni vanti B B m SI   g II fanciullo illuftrato   cui ben lice g Con merauiglia dellafTerrea mole g Tal prodigio narrar ecco il ridice g Oda il Mondo il tenor di mie parole Uombre fpariro in apparir FELICE Apri le luci e vidde  fronte il Sole  L A ci Ch di luce Celede ampi Tefori Ond  che  lumi in cecit penanti Da il vedere  e coni parte ifuoi fplendori g In Ro mi  P cr Ignatio de Lazari   Con licenza de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_013_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22420,"per la festivita del glorioso martire FELICIANO Celebrata nellOratorio della SS Concettione di Ciuita Lauinia Mentre il S Martire tutto piagato l conficcato in Croce  cos parla  Promoto T iranno  aSlS LSm SONETTO Dedicato aJlIlluftrilliino  Se EccellcnrilTioio Signore   Signor D FEDERICO DVCA CESARINI Ad Inttanza del Signor Carlo Stima S  G  R E dt detta Feta  Enti crudel Promoto empio Tiranno Figlio del mio martir quello lamento Che shor tr Chiodi e Croci   mio contento Scatena le tue Furie  darmi affanno  Cangia Proteo Infernal con falbo inganno Le forme  li tormenti  cento  cento Non curo il tuo furor  mentre eh intento Rimiro il Ciel per m  Dite  tuo danno  Contro m fcaglia pure il tuo Furore  Che fel mio Dio da m non  diuifo Son folazzi le pene  amo il dolore  Non cede il Cor  dall ira tua eonquifo   Che fe le piaghe fon fegni d Amore  Saranno i miei Tormenti vn Paradifo  S S Acc Acerbo In Roma  Per Marc Antonio  Orario Campana o Con lictnxo de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_013_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22421,"[image: a saint, likely St. Francis, sitting down and holding a cross with a cherub in the top right playing a violin sitting on a cloud]
Mentre del senso, i lumi chiusi hauea
Francesco, e lieto in DLO rapito, e tolo
Con quei dell'intelletto indi vedea
Tutto in se stefn il Paradiso accolto
All' Angel sus i che vago intorno fea
Dolce armonia del ciel, dissè rivolto
Mentr' al ferito Amor col sen giungea
Mano à man, piede a piede e Volto a Volto.
Ferma il uto suon, poi che piu dolce, io sento
Diuine Note, entr' al mio petto interno
Si m' è soave il duol, caro il languire
Poiche dal suon di questo alto strumento
Lo tuo Signore, e mio, nel suo Morire
N' aperse il cielo, e ne serrò l'inferno.

 Di Bartolemeo Rossi fiorentino
    de Paoli forma in Roma 1641  Super, permissa

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_014_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22422,"Nell'Impressione delle Sacre STIMMATE DI SAN FRANCESCO 
Adimpleo ea quæ defunt Passionum 
CHRISTI in corpore meo.  
PENDE confitto in Croce il Redentore, 
Et ecco li tormenti con l'affetto 
Pugnan' in lui: ma con real' effetto 
Questo di quelli resta vincitore.  
Che le sue pene durin sol trè hore 
Si duole, e ch'in forar la Lancia il petto 
Dell'immenso suo Amor proprio ricetto 
Non gli debba recar verun dolore. 
Ma cessi pur'Innamorato IDDIO 
Tanto dolor, cessin cotanti affanni 
FRANCESCO adempirà tutt' il desio
Ristorerà del Sacro Petto i danni
Scacciando di tue Piaghe iniquo oblio
Il duol di quelle soffrirà doi anni.  G.F.L. 
IN ROMA, Appresso Francesco Cavalli. 1645.  Con licenza de' Superiori.

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_014_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22423,"mi bis otturi mk  mi iati Nell Imprefsione delle SACRE STIMMATE DI S FRANCESCO O R chi rimirar fnza ftupore Del gran Battila lhumiltade eftrema Mtre indegno fi ftima e par che tema Di fciorranco le Scarpe al Redtore Ma quelli  lui concede tal fauoro  Che opra il Capo  qual Diuin Diadema Cinge   il Mondo tutto adora e trema  Inalzi il Braccio di Battefmo Autore Cosi THumilt tua gionge  tal fgno FRANCESCO che toccar le fpecie frali Che velan il Signor  ti fiimi indegno  Conuien  che le tue Mani anco mortali Della Gloria eminente habbian in pegno Le PIAGHE di CIESV fatte immortali G F Lufnna m  lSllg  IN ROMA Apprenb Fiancelco Caualli i

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_014_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22424,"NELLA SOLENNIT DELLE SACRE STIMMATE DEL SERAFICO PADRE SAN FRANCESCO  Celebrata dalla Ven Archiconfratcrnit delle STIMMATE di Roma SONETTO Nf ri ce nere il S Padre le Sacre STI M M AT E cadde in terra diuenuto efangne  e freddo  OME fia mai  che vita cibo al core Sian FRANCESCO dAmor fiamme rouenti Mentre dalgente gicl preda diuenci  Non hebbe mai dai giel forza lardore   Anzi come in pugnar gi vincitore Sembri in cader come da ftrali ardenti DAmor piagato Vincitor pauend  Non  gloria il temer  cader valore     Ceffi ilftupor mirar nel giel coftante Auampar abbrugiaril foco accolto E ferito apparir Campione errante  dgft Nonlvditc laddita  noi riuolto  Che vn trionfo dAmor  lhumile Amante Portar piaghe nclfen  giclo nel volto IN ROMA Per Francefeo Moneta ij Con lic de Super

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_015_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22425,"feW tJtr   gyjys cyn tSr fi tts iij vtr c iis Gii xsa JSUr sn  ji DELL IMPRESSIONE DELLE SACRE STIMMATE    i  dwife m  KSiS  fj m B E i DI SAN FRANCESCO  E NT RE SacraFcnice luuenchauuampi Dalmo incendio FRANCESCO il cuor ripieno  Hora nel fuo bel Fuoco arde evienmeno Ec hcrdei fuo bel Sol riforge i lampi  Ecco volar g da gli eterei campi i  Cl  i   t Vn Serafin Celefte ad vn terreno  Che piagandole man  le piante f cifeno Fachegliin CHRISTO e CHRISTO inlui fi Rampi T Polche cangiando Amor jfnfi  e defio Con PIAGHE alterne inuifeerato  e rhifto Fc chcl ferito al fcritor fivno  Oh ftupor non pi vdto  non pi vifto Sforzo dAmor S Amor fece huomo vn DIO i Qui la forza dAmor fadhuomovn C HR I S T r M  WAV ss Sa s li mW  III R Jiua  apprciio Francefeo Caualli   o VP m Con Utenti de Superiori  m

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_015_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22426,"ALLE SACRE STIMMATE DI SAN FRANCESCO SONETTO mmmu j Val di voraci fiamme incendio ardente Entro chiuf magion arde  saggira Impetuolb frue  indi con ira  Rotto il fren sapre al Gel varco lucente Tal di Francefco il petto in cui cocente Ci Serafico amor fiamma sammira  Mentre anhelante il cuor freme e fofpira lincendio ognhor vie pi potente  Del Serafino al tremulo fplendore Rompe i ripari   con beata frte Sgorga da cinque bocche ilfcro ardore Anzi Spalanca  Noi per cinque porte grafie che ne d lEterno Amore Pietofin vita  gloriof in morte mm IN ROMA Per Giacomo Dragondelli j   j  Con licenci de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_015_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22427,"SONETTO 
IN LODE 
DEL GLORIOSO PATRIARCA 
S. FRANCESCO DI PAOLA,
Alludendo al Passaggio delFaro di Messina.
Ad istanza del Signor FRANCESCO CHIARITIA. 
Dove ne vai Francesco? ò gran stupore,
Ch'io Mondo tutto, e la Natura ammira,
Gridò Scilla crudel, deposta l'ira,
E la turba guizzante vscita fuore.
Tacete replicò Nettun Signore,
E del mio sen, per quanto vasto gira;
Nè può già l'onda, che spume respira
Contro fiamme del Ciel fuoco d'Amore.
Non può questo temer perigei, e mali:
Vinc'ogni orgoglio; onde son vinto anch'io
Da chi reprime le furie infernali.
Tinelli ogni elemento à suo desio
Ne' suoi piedi beati, e trionfali,
Per dovunque s'approda, il porto è Dio.
Di F.F.R.M.
","SONNET
IN PRAISE
OF THE GLORIOUS PATRIARCH
S. FRANCESCO DI PAOLA,
Alluding to the passage of the Lighthouse of Messina.
At the request of Mr. FRANCISCO CHIARITIA.
Where are you going, Francesco?  o great wonder, 
That all the World, and Nature admires,
Shouted cruel Scylla, her ire set aside,
And the darting disturbance having gone out.
Be quiet replied Sir Neptune,
And of my heart, for as vast as it turns;
The wave can do nothing, that breathes foam
Against flame of Heaven fire of Love.
This one cannot fear dangers, and evils:
Conquer every pride; so that I too am conquered
By he who restrains the hellish furies.
May he hold every element according to his desire
In his blessed, and triumphal, feet,
For wherever he arrives, the port is God.

",http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_016_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22428,"ruof PER LA FESTIVIT DEL GLORIOSO S FRANCESCO XAVERIO Celebra nella Citt di Vellctri nella Chtefa di S Maria m Triuio ad vna Tua Cappella di detto Santo  SONETTO Dedicato all Illuftriirimo Signore  il Signor MARCHESE GIROLAMO GINNETTI Ad manza del Signor Domenico Follacchi  j  Il rmeiUrTo in Mare  t menlft ne piange la perdita Si iM    i f i  Mi  langi  XAVERIO aV or che l onde auare Rapito thanno il CrociHffo Amore Sai pur cheilSole hlafuaTomba in Mare  Ed in pi ricco Egeo rmafee  e more Cosi irrigando il Suol di ftille amare  La Cagione intend io del tuo dolore Se ad arricchir di perle il Sol che appare    In lagrime T vuoi fi tempri il Core  M gi nel Mar di pianto apre il Sereno Il bel Sol di Giuftizia  e teco vuole Accrefeer quel Ardor che mai vien meno Ed  ragion  che mentre il Cor li duole Fra le cocenti arfure  in vn baleno Nel Granchio  Te faccia ritorno n Sole In Roma  Per Marc Antonio   Orazio Campana x lena

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_016_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22429,"Quando ceco appardel fuo cruor grato Grondante in Croce e fpalancato il Fianco S gli difese languente il Dio fuenato  Ci  che per l Huom foffr io deh mira   FRANCO Che d vn tanto patire  ahi  troppo ingrato Nell offendermi pifempre  pi franco  FtSimonc Griffi Cara IN R O M A  Per Francefeo Tizzoni  Ce licenza deSnftrieri ao PER LA FESTIVIT DEL BEATO FRANCO CARMELITANO DA SIENA Solennizata nella Chiel di S Maria Traontina SONETTO Dedicato alP llluBriJfimo Signore t il Signor GIO BATTISTA MIDDELBOVRG Per Sua Maeft Cattolica Agente per le Prouincie di Fiandra appreffo la Santit di N S PAPA INNOCENZO XI E L Linfinito Amor penante e morto  Qiynto acute le Spine  atroci i Chiodi De i legami crudeli auuinti i nodi  L vmor vital  con cui irrigonne l Orto j Quanto amaro il liquor per fuo conforto Cruda la Lancia  e degli Ebrei le frodi Pcl fuo penar quanti inuentaron modi FRANCO nel meditar fcn ftaua abforto

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_016_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22430,"I C T O LJinv G IW marra cosentino PER LA FESTA DE  GIORGIO MARTIRE Celebrata nella Chiefa del medemo Santo  fta nelle falde del Adonto Tareo  di Roma  INVITO GENERALE R omani   Voi che per vetuRo preggio  Delle vittorie altrui  librate il vanto  Deh correte  mirar di GIORGIO il ANTO Lalto Valor j  pr del fangue reggio  Su su volgct il corlb al nobii Teggio Del gran Tarpeo  tra lor foperbo tanto Chiui reai Donlclla  in reggio ammanto Toglie d vn Drago  col fchermir egreggio Quindi rembonbi il ruoli del trionf altero Sin dal Gange  nel Thgo   reRi eterno Scolpito a i ftre Colli il Nome vero Et il prifeo  geftir obliando efterno D empi Tiranni  Ibi fidia  impero A lui che aprendo il Ciel  frena l Inferno  In RomaPer il Lazeri  Con licenza de Superiori imm r Ti n iJ   j

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_017_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22431,"PER LA FESTA DI S GIORGIO MARTIRE Celebrata nella Chiefa de Padri Agoftiniani di Roma a pi del Monte Tarpeo  SONETTO DEL SIGNOR D GIORGIO MARRA CO  che dellempia Serpeggiata fronte ODi M ed ufa  Pendo fren lo sdegno E che Appollo duellando  anco fu degno Del mordace Piton  deprimer Tonte  So  che pi schiere s lalpeftre monte  Cadmo fug fin al tartareo regno E dalle fauci llefo il caro Pegno T olfe del gran Cerafte il frteAlconte  Ma cedano di Giorgio al nome egregio Il cui fouran valor vinse lorgoglio Di maggior moftri  a pr del langue regio  Quindi  Romani  sio la lingua fcioglio Per dallIndo eternargli Mauro il pregio Erigtel voi doro in Campidoglio  IN Roma  Per Francefco Alberto Tani  i  j  CON LICENZA DE SUPERIORI

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_017_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22432,"V      X  S  GIORGIO MARTIRE PER LA FESTA D I Celebrata nella di lui Chiefa di Roma  S O N E T T DEDICATO ALO ILLVSTRISS SIC GIORGIO COSTACVTI E T E afforbifca pur nel tctr Oblio  DOrario  Curtio  e Mudo  laura  e il dire  Ne pi di loro il frnnaco ardire j Si Canti di Faftoj Eroico  e Pio  V  JCh iu daiino fu lardir vano il defio Il Varco non chiudendo al lor fallire  Onde potcfl lalma poi froire Sciolta dal corpo  il fuo fattore  e Dio  N n formonti fol del Cappadoce  Air Etra il Nome  e del famof acquifto Rembombi al Mondo  la Canora Voce  eh  pena il Moftro raffrenar fu vifto f Salz il Veflillo della Santa Croce E f pi Regni conuertir  Chrillo  Don Giorgio Marni IN Roma Per Ignado deLazari  M DC LXII Con licenTa de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_017_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22433,"OTfS VLTIMA RESPOSTA FATTA  DA SAN GIORGIO all IMPERADOR DIOCLETIANO SONETTO DEDlCATJLVlLLVSTKlSSSlG ABBATE GiV SEPPE DASTE romano i I Ndarno tenti Imperador  far eh Io Dadorar laici  e di Icruit a Chrillo  Mcntrc i ben chin due Nature mifto Nacque vifl  e mori vero huomo  e Dio  Sfoga pur in cruciarmi ogni dello Aggionge allempio Cuor Spirto pur trillo Chio con la fpeme di maggior acquifo Lieo  efpongo a i tormenti  il Corpo mio  Indi  Giulppe il gran Camplon Collante   varco chiul  alla fua fragil Vita  Per demoftrarl a Dio fedele Amante  Cos ti piaccia o Alma al Cicl gradita Per farci falui  in quello Mondo errante Darci  qual pria gi Dalle a Liha aita DGiorio Mtrr In Roma Per Ignatio deLazari ij Con Itcen de Superiori    U      I

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_017_004_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22434,"NELLA SOLENNIT DI S GREGORIO PAPA Pefteggiaca in Roma dall Vniucrfii deMuracori  SONETTO DEDICATO ALLlLLwo ET ECCELLwo SIG IL SIGNOR DVCA DI BRACCIANO VAL delle nubi  llrepitofo tuono Rimbomba il Ciel lEco rifponde e tuona Tal dalle sfere eccelle vn graue fuono  Su le fponde del Tebro oggi rifuona Stelle  lingue del Ciel e per chi fono ITrionfifeftofi onde  noi luona Alla grandAlmadi GREGORIO il Buono Rifpondete  chapplaudc  e glorie intuona  Intuonacon ragion plaufi  onori Al fuo metto louran  ne fia che icilci Cedan globblighi mai a Puoi Pudori  Ah he Roma ne gode e in vn raccolti De Cittadini Puoi i Voti e i Cuori Al fuo Antico Paftor glinuia riuolti i    I   Roma Per il Moneta l   Con kepza de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_018_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22435,"PER LA PBSTIVITA fD I S G RE G O RI Ol M A G N  PAPA B DOTTOR di  Chicfa Il Santo pietolJJtmaVerJo i pouer prue ChRISTO  e  Angelo  pormait Pelleprm  SONETTO Dedicato aWIlluPriJp  Eccellentif So IL SIGNOR DVCA D ACQVASPARTEc I jg I GREGORIO in cmtir nel correr danni Qual con la Penna di termine i lhore  Qual f pofeia ne lepre affai maggiore  Fermiogni Cignoancorhe dolce i vanni Serti allrebo ord d eterni danni Di fua piet col iurvman candore F Clemente chognAIma  ogni Core Vertidi gioia impoueri daffanni  F tal Paftor chel Gran Motore illeffo Con vnAlatoin Pellcgrin fembianti  A menfa non fdegn lefferammeffo Qinndi mal cantar pu di si gran vanti Cigno cHel volo fuo troppo h dimeffo  LAngel chel tutto vide egli lo canti Giupppe Aprutizi   hi Roma Per il Moneta    Con licenza de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_018_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22436,"In Roma Per Jgnatio de Lazari  Ij Cn licendt Super AL GLORIOSO PONTEFICE s GREGORIO MAGNO ROMANO Colla Colomba all Orecchio Celehratd dairyrtiuerltia de SiMuntorintlUChiefii di detto Sante a Ripetta SONETTO DEDICATO ALLEMINENTISSTT REVERENDISS SIC IL SIC CARDINAL GIACOMO ROSPIGLIOSI AD Distanza de sig festaroli  L Interprete Fedel del vero Nume Che da T Acque vol dell Arca al Chioflro Su quei fogli dal Ciel porta nel Roftro Per Ramo de PVliuo il Foco c Lume Qui verfacome giaftefancl Fiume Per Fonte Battcfmal Candido Inchioflro E contro ogni Gigante  ogni Moftro Del GranDottor la delira armadi Piume E mentre dogni error la mente ifgombra Et Alme auiuae partorifee Eroi Lo fpirito Immortai tutta lingombra Se nacque Roma gi con glAuoltoi  Hor qual Aquila al Sol cimenta all ombra DInnocente Colomba i Figli luoi DOQ

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_018_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22437,"SHELEN A Soltto Dedicato aHEminentirs e ReuerendifsiSig CARD CHIGI O R R E Giafbne al peregrin lauofo DArgo c folca primier londol regno Et auido dhonor lenza ritegno Vola in Coleo  rapir laureo cero  Mugilcc gi ltto laratro il Toro Gi del dcfto Dragon dorme lo degno  E gi  di Marce i Ichcrno Eroe si degna Trionfante riporta il Vello doro Sul Legno Almafedel corri veloce eh  L  N A ti prepara e lotto il velo Di s mentiti cucnti odi mia voce  Deh non Ila lento il pie nl cor di gelo Che tu lei quel Gialnc e quella Croce E il Legno dArgo I Vello doro  il Cielo        IN ROMA Per Angelo Bernab dal Verme   O licexa de Superiori NELLA SOLENNIT DI S ELENA DE CREDENTIERI DI ROMA

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_019_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22438,"Perla Feftiuita In RomaperilMafcardi  Con licenza de Sufenori  IMPERATRICE SANTELENA Inuentrice della Croce SONETTO Dedicato alt Eminentifsmo e Reuerendijsimo Signore  tl Sig Card CARLO PIO protettore Tuo F sHo dietro al tuo Croc ee camina Difue Corone  e di fue Palme al Regno  E dice quando io vinco in quello fegno Ha Lucifero ancor la fua Ruina Vedi vn Tiranno l che rotto il Ponte  E del Teucre fuo merfo nel Fondo Imbarca per  Inferno il fuo Caronte  Ma tanto del tuo legno  vario il Pondo Che s Maflenzio il Naufrag Fetonte  Sul Carro  Coftantin Sole del Mondo  VEL Trncb  Te rlforge  d Gran Reina j Col fUo Eia Jcina el Regno  A cui del Vniuerfo alto foftegno Del Paradifo ogn albero sinchina

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_019_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22439," PER LA FESTA del glorioso ysk ISANT ISIDORO PROTETTORE Se Antica Arte dell AGR SONETTO DEDICATO ALLILLVSTRISS E REVERENDISS SIGNORE w f  Della Nobile  Antica Arte dellAGRICOLTVR A    SONETTO g DEDICATO ALLILLVSTRISS E REVERENDISS SIGNORE jpr  monsignor  SnICOLO GRIMALDI ji TS Si Jk Chierico di Camera Prefetto dellAnnona c Primicerio dcgniflmo de Profcfibri della rredema AGRICOLTVRA  ad istanza DE SIGNORI E EST ARO L I  EL Campo Ibero Agricoltor pietofo Corri anelante  feminar fplendori   E foura il vile Aratro alto  e feftofo  St M Si Si Togli per diiTctar labro penofo Dall arido terren limpidi vmori E miete la tua delira Eroe famofo  MelTe im mortai di Sacrofanti Allori  C lInnocenza tua placido  e giudo Da quell vltima Elperie arl di zelo Porti daurati pregi il Nome onudo  Or premi con quei fpirti in bianco velo Le vie dellEtra  e vanne almo evenufto Con poca Terra  traficar col Cielo  Del Signor Anton Francefeo Nucci  In ROMA Nella Stamperia di Paolo Moneta M  PC XCVIIL  W  ig  r  sr   Cu sr COSf LICENZA D E TP P B I

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_019_003_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22440,"NELL TRASLATIONE DEL COREO DEL GLORIOSO APOSTOLO Se GIACOMO IL MAGGIORE Da loppe  Iria Flauia in vna Nane miracolofamente coenparfa PERLAFESTIVITA DI ESSOSANTO APOSTOLO Celebrata dall Vniuerfii de Fabtitatoti de Cappelli di Roma in S NICOLA all Cefanm msi SIS  C Licenza de Superiori

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_020_001_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22441,"S GIACOMO MAGGIORE Cclcbrara nella Chlcfa Panocdiialc de SS Nicola  c Biagto a i Ccfarmi dall Vninerfit de Fabricacori de Cappelli di Roma Dedicato all Fminentiffimo  c Reucrendiffimo Signore il Signor CARDCARPEGNA VICARIO DI NSr E PROTETTORE VIGILANTISSIMO Ad Inftanza di Vincenzo Antonio Danna PRIORE di detta Vninerfit  iflsedoppo more ja ilynedimo Satitoche fi come oper contro gl Idolatri Morie mentre v con Teglia bora cooperare per la Pace tra Trencpi Clirifiiani  acci Tolgi contro gl Infedeli egli ridtichino all Obbedienti di SChiefa pianfe gi l Idolatria conftta Se vinti furo  e d debellati i Mori Se la Gentilit cadde trafitta  puf tuoi vanti  tue lodi  c tuoi gl lionori Dauide  Giofu  Sanfon  Giuditta   Ch inaffiaron col Sangue al Ciel gl allori  Cedino pure alla tua Gloria inuitta  Ch in Vita  e in Morte ella oper flupori  M  fe oprafti da Heroe  c Caualiero Gi per la F  Tra Defenff di Dio Alla Pace commune apri il Sentiero  Deh f  che vniti col valor natio  Vinto il Popolo infido  empio  e euero  Bacino il Piede ad INNOCENZO IL PIO Gafpiro Cenni Per Maiv sintonia  cir Oragio Campana  Con licenza de Snpiiori Iff mw j

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_020_002_o3.jpg
Italian Religious Broadsides,http://publications.newberry.org/transcribe/scripto/transcribe/44/22442,"aSAN GIOVANNIii  EVANGELISTA Pofto in vna Caldara d Olio bollente redo illefo s  N E r T o I concauo irecallo entro le fponde Formano infranti Oliui egeo fpumante g F daccefi carboni aura fpirantc Crefeer tempefte al gorgogliar dellonde  Di quello Mar ne i vortici safcondc Dinuitto Eroe la nudit collante A cui fpeme del Cicl porto  ballante Ch i naufraggi  e le calme in vn confonde  Di quel liquore il turbine nociuo Si f prctiofo e placido raflembra Il corpo  illefo  e nella Morte  viuo  Opra  del Cielo  e gran llupor poi fembra Se con pretiofoe liquefatto Oliuo  Volle ancor viuc imbalfamar le membra i DtlSisvrCilififttBtnir Adiflanzct di Pietro di Seinti Camerlengo In Roma  Per Francefeo Moneta Con lietnz dt Superiori urtaRcui

",,http://publications.newberry.org/transcribe/files/imports/case_wing_zc_93_185_fl_021_001_o3.jpg
