Item title,Item link,Transcription,Translation,Image link
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/685,"Gentes 21
Galli Borachi
Hispani Làtrones
Germani Couomelos
Baccas mulgentes m[?]stabales
Heluetÿ Smeichere
Spurÿ nebulones
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0049_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/686,"In Conversationi [crossed out:e   replaced by i] bus
Germani imperiosi
Galli mansueti
Hyp. Cauti
Itali prudentes.

     Erga exteros
Germani agrestes
Galli mites
Hyp. blandi
Itali officiosi . [1?]

     In amoribus
Germani ambitiosi
Galli leves
Hyp. impatientes
Itali zelotypi

     In odys [y has an umlaut above it]{I think it means to be transcribed as odiis]
Germani ultores
Galli minaces
Hispani pertinaces
Itali occulti

      In Negotiis
Germani Laboriosi
Galli solliciti
Hispani vigiles
Itali circumspecti

       Insignes
Germani Mechanica
Galli Civilitate
Hispani navigatione
Itali literatura . /





",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0050_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/687,"Number of people. [column 2] Vmbri eiech a tirrhenis
China 60 Milions [column 2] Tirrheni a Gallis
Italy 9. [column 2] Galli a Romanis
Almayn 20  .  [column 2] Romani a Longobardis.
Heluetians and Netherland - 5 .
France 15 [column 2] Fuluis 2 called
Spayne fewer the' Italy [column 2] Spaniardes bolucres ca'li
Scicil 1300000 [column 2] Venetians and Genowayes
[column 2] Pyces maris
Englande 3 . [column 2] Almaynes pecora campi
Netherland - 3 .  [column 2] French pisse biue'
Comanndinge
North people by force [column 2] Frifrais for 1900 yeeres [neurs?]
[column 2] Channged seate suffrendus
Meane Justice 
South Religion [column 2] Nobles of
South [symbol H with stroke] contemplated [column 2] Berry paillardes
[symbol Venus also copper]luste
Mean [symbol tin] govorment [column 2] Touraine voleurs
[symbol Mercury] [column 2]Grycenne coyners
North [symbol iron] warre [column 2] Tholonze trayters
[symbol silver] [huntinge?] [column 2] Narbonne coveteuos
[symbol gold] commo [column 2] Provence Ashristes
Germaines and Flahaus ser[column 2] Leoimois trecherous
petrarch 751 [column 2] Rhemes superstitouse
Greek names of people intepeted [column 2] Normandy [risolrut?]
Troglodite holes [column 2] picardy proude
Spaniardes needy [column 2] see [grolo orat.fil.g.?]
Mauri obscure
Scoti misty
Mosci calues [column 2] bye attick staters Tyrian hun-
Scitha difficulte [column 2] griges ephesia pictures corni- 
Arthiops burnt faced [column 2] thian plan attalick garmentess
phrix heary [column 2] frali sua pila
Scanthus florishinge [column 2] Hispani suas Lanceas
pictoe thick [column 2] Galli sua gesa
Sirus hissinge [column 2] Angli suas Balistas
Icthiophagi fisheaters [column 2] Germani, Hungari suas frameas
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0051_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/688,"Quid Hungaro audacius [symbol or punctuation?]
Quid Germano Vastius [symbol or punctuation?]
Q. Gallo procerius [symbol or punctuation?]
Hispano Solidius [symbol or punctuation?]
Italo sapientius [symbol or punctuation?]
polono robustius [symbol or punctuation?]
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0052_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/689,"Forgery Trechery
John a e pin made Mandevills
bookes NichGilles . fol 8g .
Logins set forth thr. Goatish history
As his own , but made by procoptns.
Car days frt forth Tartalians
Resolutions of Arithmatick quest.
Copper of thr Gyantus boars in his 
Dictionary left out my [larger letters:] Father Sr
Thomas Eliot , [return to normal size letters] to make the tale
his owne . /
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0053_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/691,"Poetry
[First column]
Heroical Homrr Virgil
Liricque pindarus Anacre[crossed out: -us]-on calli=
machus Horace, Catullus.
Elegiack ouid Tibullus properhus
Comical Menauder Aristophanes
Plautus Terence
Tragick Euripides Sophocles Seneca
Eglognes Throcritus Vircil
Sativick Lucilius, Fubenal [underlined twice: plius]
Tragedie Cothurnus
Heroici Carminis Somes
Lirici fucuuditas
Elegiarú lafcinia
Famborá amaritudo
Epigrammatú lufus.
Nestus Seueri Augusti [underlined: tempe]
Fliadeum composiut
Amphiodorus odifseam quuru
ni primo libro nullus a. ni
2° nullus B en Leonicus.
De laude Caluoru Aubaldus
iso versus nicipirutes a.C.
pugna [crossed out: poryo] porcorú ni.p.
pacuunis joctus
Accius altus
Cecilius granitate
Terentius arte.
Compommenta
Stanza verli 8 Sestma 3g
Sonetto 14 madrigal .11.
pigris inferted another terfe
beteen enery on of Homers. suid.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0055_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/692,"Dante Beatrice
Bocaccio Feammeta
Petrarca Laura
Gradeurge Hirine [Grek?]
Bad poets wrote of
Meuius Achilles
Flennius Enras
Barchiello Laura
Pulci Euggiero grede
Retrograd
Anna tenet mappam madidam
mulus tenet odo
motto tibi metulas [illegible]
Sigma le Sigma [illegible]
Ruma sili subito [illegible] ibis amor.
Stahj urbanitas
facehes Nasouis
Fider Ennij
Pacuuÿ granitas
Vari condor
Flacci discretio
Perfÿ pretas
Inodesha Lucani
Uertas Constantia [Funrualis?]
of poetry see petrarch 1104
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0056_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/693,"Proper Termes
Flashinge of Lightninge
Clashinge of blades
Clainkinge of fetters
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0057_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/694,"Insurgere est ad vindicta
Conjugere ad auxilium
assurgere ad honorem
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0058_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/695,"Othes.
Thebanes by [?O]syris
Numa Fides
Vestalls Vesta
Sophocles Castor pollux
Romans me[?um] Hercules
wse me[?um] Castor.
Both medius fidius
Sciciliaus proserpina
Ethiopians deceased
Epidaureans Semele
Caligula Drusilla
Claudius Augustus
Otho magnus his bearde
Rhadamaulus a Ram
Lampon a Goose
Egyptians garlick
Socrates a dog
Zeno Capparim
Cappadocians minde
Massagetas paludem
Scythians filius Regis
Pythagoras Quaternion.
Zuingerus
Lacedaemonians Curses
[?Emldnigus]
Caryinge out of earthe
keepinge horses
wives adultery.

Solymans wishes
Ut aquaeductu[m] baleuhiuiani
apud Constanti nopolini restiturret
ut pontes maiore[m] et minore[m]
veficeret
ut vieunam expugnaret
duo fecit.
King John would sweare by Lukes face./
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0059_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/697,"Excellencyes
planets Sun [symbol for the sun]
Elementes fyre
plantes cedar
flowres Rose
Seedes wheate
metalls golde[?]
Gemmes Diamond
fish Dolphin
Birdes Eagle
Beastes lyon
Serpentes Cockatrice
Men kinge
Fin[?]
optimi
Cato senator orator &lt;underline&gt;imp:&lt;/underline&gt;
Scipio nasica[?] vin[?]
Claudia judicitia
Sulpitia probitate
Aglaus felicitate
Solinus
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0061_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/698,"English face
Irish hande
Scottish leg
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0062_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/699,"Alexander had of nation his virtues
of fortune his vices . Montag[?]
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0063_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/701,"Resemblances.
Gubernator Naui
Auriga Curru
Precentor choro
Lex urbe
Imp[er]ator Excercitu
Deus orbe ./
Lites
Litigatores Auricula
forum area
Judices retia
patroni aucupes
Catullus catulus
Cucullus cuculus
Cecedi cecídi
Lepores lep[o with circumflex]res
masculus mas culus
persidus persídus
bibere bibére
tenere tenére
Decoris dec[o with circumflex]ris
Belgia in the forme of a Lyon
Italy of a leg [crossed out word]
Morea of a playne tree leafe
Spayne of an oxe hide
West Indyes of a fishes lunges
All Europe in the Shape of an Empresse.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0065_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/703,"Apparel.
Varius vestitus religiosoru[m]
Ag. de Va. Sc. N.
Vestis
Bissina &amp; lino
[Bombicina?] verme
Serica arbor[?] lana
Az Duk of Bavaryas formes
marriage a horse was
brought in in dutch apparrell.
Bulls cannot abide red apparell
nor Elephant[u?]s white.
Troians ware dayes
[astrological sign for sun] yellow [astrological sign for moon] white
[astrological sign for mars] redd [astrological sign for mercury] blowe
[astrological sign for jupiter] Green [astrological sign for venus] purple
[astrological sign for saturn] black ./
January white. Feb. ashcolor
March tawny. Aprill dark green.
May light greene. June carnatio[n]
July red, August yellow
September blew. October violet
Nouember purple. December black
[Leiuss?] of Aniou dyed in Italy
so poore that hee had no other
clothes, save his coat armor
of cloth.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0067_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/705,"[Title: strange propertyes accidentes]
Crassus nunq [insit?]
Zoroaster risit nascens.
Socrates nunqua mutatus
pomponius nunq ructanit
Antonia Drusi nunq Spirit
Lygdamus concretis ofsidus nunq
[induait?]
Hirpi ad [illegible] ignum
[paired in a bracked labelled serpentes: Marsi psitti]
Deltenses crocodilos.
Dwk of Saxon hath
3 cloysters of Fryers prechers who have no grounds, and fell cornr all the years longe. Barefoote observants who have no [mony?] &amp; make great buildings
Augustins regulars who have no wives make  in any childre.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0069_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/706,"peace was made between [Spayne] and          4 queenes Cozen Gernans of __
portugall 102 years, as ___ ____                         [home] of [Forn] [at] o time.
just the last warrs of thryr con-                         Cathrine of Nauar.
quest began.                                                   Gernayer of Cashile e Arago
At Sebashains battayl in Affrick                       Arme of [Fraince]
this [dyed] 3 kinges.                                       Arme of [Roem] and Hunhary.
[Maluco] of a naturall [infermiry].
Sebashain [slayer]
Mahumer drowned.

    kings of portugall in 2 years
Sebashian Henry
Governour ----- Antonio
Philip

    Men could not abide.
Humpfrey Larder must ____ __
playinge on a bagpipe.
Sr Welm Gerges to hour the dore [fastend]
upon him.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0070_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/709,"Likenes of Visnomy # 33
Rex Antiochus Artemon syrus
Cn pompeuis. Ca. vibius
L. plancus orator Rubrius Histrio
Cafrius Seuerus. Armentarius mirmillo
Ma: Mefrala. menogenes
proconful sura. pilcator siculus
Gallus Agiaticus
pueri Antonio venditi
Andron
Nirgolas } Fremaynes.
Sampfon
Arthure } Stroods.
Conuterfeicters of great
princes, fer muretus m
Tacitu. 232. /
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0073_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/711,"Memory     34
Cirrus knew the names of his army
Themistocles omnia (Ci...?.i.) nomina
Cyneas, the Senators and knights of
Rome.
Luc. Scipio of the Roman people.
Mithridates 22 tongues./
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0075_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/713,"Parentes Bastards. Children Mariage     35
[first column]
Germani experiuntur legitimos
filios impofitos scutis supagnan ['up' underlined]
pslli serpentibus
Aquilæ soli .
Good fathers no children.
Romulus . Demes[???]
Numa . Homere
Virgil Salust.
Terence Cæsar. plautus.
Good fathers bad children.
Severus . Camillus , Scipio
Catos . Cicero . Augustus
M. Aurelius
Familiaritas parit cont[?]mphi[n?]
Veritas odin.
Securitas pericul[?]
Nurses.
Cirus a Bitch
Telephus Hinde
Pelius a Mare
Paris a Beare ,
Egysthus a Goate
Romulus a .wolfe-/
Spurÿ -
Hercules      Theodoricus
Abimelech    Raymundus Aragon
Clodonæus   Ismael
Athurus         Constantinus
Alexander.     Guil Normanus.
of Roman kinges Ancus fatheris
not knowne [?] Severus Mother .
Iuliar mother to Wm prince
of Orenge sawe 123 Earles
Sonnes and Nephewes of her issue.
[second column]
Women marryinge theyr husbandes
greatest enemyes 
Emma . K . Egelreds widow to Cnute.
Holinghrad . /
Mary La. Hastinges to saynt John
who killed her husband in Fusks
princes portieu to [Guise?]
Gerbirga wife Giselbertus to
Lodouick k . of Rom . Vrspergsf 206
Gisulfus king of Lomb. widdowe to
Cacanus k . of Bavaria who slewe
her husbande . /
Crito prince of vandals w. to
Henry who slew her husbande
La Drake to Sr Wm Courtney
prince Ed. w. to Rich. of Gloceste
[illegible] Parentes not knowne
Daniel Sidrach
Misach Elias.
Indian Merchantes mariage
for a time in Bengala .
Hugo Dutch . 47.
Blessinges for obedient children.
Abundantia dinitiarun corporat.et Spuatun
fortunatus in filÿs
exandientur a Deo.
Longitudo Vitæ
stabilitas familiæ et posteritatis
liberatio in tribulatione .
peccatorun dissolutio .
perpetua dei bonitas .
Nachor Abrahams brother was ye
first that dyed before his father
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0077_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/714,"A man in Rome that had had 20 wives
maried with a woman that had had
22 [crossed out: womans] husbandes. the man
overlived. [maria befor?] fol. 93./
The house of Medici fro the first
Cosmo, had ever first a daughter
and then a sonne. Adrian 69
Slauina[?] wife of Cruco prince of
Sclauon, maried Henry her
Husbandes enemy, whom by her pro =
curement her murthered. Cron
slau. fol. 30./
primogenitorun infortunia Rich
[ters Axium occur?] - 138./
Men lynige a childbed Masseus 32.
Septimestris partus aut no vitalis
aut moribus infiginter deformis
[illegible] agoes 149./
Babo 32 Sonnes 8 daughters
Aventinus 40s.
Of Mariage Sipfy[?] cent
i Epist. 31.
Female children crye E.
male crye A.
Joane of Castile kept for mad
bycause shee wontd have maryed
agayne./
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0078_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/715,"Vegetatina 36
scripserut de herbis
Chrisippus de Brassica
Pythagoras Scilla
Marchion Rafano
Diochs Rapo
Phanias urtica
Apuleius Betonica
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0079_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/717,"Politica
First Column
[..bi][imperant?]
multi}                  {[libertati]
pauci} habetur    {nobilitati
Boni} dignitas {virtuti
Venice Gentlemen Citizens Commons
Florence Grandi poplam popolo
Galli druides Equites. Plebs.
Egypt Preestes Souldiers artificers
Plato Gardes Souldiers labourers
Hippodamus Souldiers artificers laborers .
Cheefe Officers
Romanus dictator
Lacedem Harmosti
Solonica Esimnete
Malta Aretius
Florence Balia
Degrees of Subiection
Prince tributary
prince in protection
p. soverayne in one vassall for
for another fee
vassal simple owinge faith and
homage, but no subject
vassal leege, is when he is not
subiect naturall
subject naturall
Romanis
Imperium in magistratibus
Authorities in senatu
Potestas in plebe
maiestas in populo 
2nd Column
Cheefe Offices
Frannce Constable
iBascha Turky
Ethiopia Behedete
Africa Degnare
Monarchy
Royall by lawes
Seignurall by will
Tiranicall by iniestice
Persians called
Cirus kinge
Cambises Lorde
Darius Merchante
Princes Elected
Numa for Justice
Arabians by age
Maximinus for force
Heliogabalus bewty
Ethiopians greatnes 
Schithians Drinkinge
Officers to restrayne licentious
governinge
Lacad. Ephory
Rome Tribunes
Athens Demarchi
Princes favourites
Tiberius Seian
Nero Tigellin
Dionisius Philistus
Henry of Sweden George [preschon?]
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0081_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/718,"First Column
Charges public
1 wth honor wthout powre to commannde
Ambrs., Councellrs, Edtes, questors
2 Honole and induinge in duress causes
wthout commannde
pontifices prelates
3 Home and honore of commannde wthout
jurisdiction
Tribunes Censors Governors of provinces
proctors for ye kinge.
4 Publick Ho[??e] ordinary and powre 
of commande w'fout iurisdiction
the right magistrates consulls
petors .1.
Iudicium est secundun legem
decretun S. euitatem. 
Soverayn magistrates
Archon Athens
pritanne Rhodes
Captayn Archeaus
[Gohfalomex?] Florentines
Duke Genona
Dictator Rome
Harmonicall Justice

4        6             8
Lex Equitas Legis actio

           12
Judicis officium
Grannte an others opinion wth
destinction.
Follow his motion wth condition
allow his councell wth alligation of 
farther reason.
F.E V D V M
[fidelein/] Ego [Vitain?] Domino
[vivan?] meo
The Empyre had
4
Dukes Metropoles
Lantgraves townes
Marquesses Rusticos
Burgraves biculos
Earles Dominos
Militares Abbots Princes
Marshalls [illegible - merchants?]
Barons Burghs
Knightes Hunters
Servants
England Parlement
France Estates
Germany elect
Spayne Courtes
Oxford Convocatio
Unappealable
Chamber imperial
Councell at Naples
40 at Venice
Rota at Rome
Senate at Milayn .1
Realmes obtayned by
Succession France
Election Norther [?]
Guift Augustus to Juba
Testamen [Tunez?]
Subtlety Hiero
Lott Darius
Conquest Serbius
Justice Numa
Age the Arabians
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0082_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/719,"[not started]
[Column 1]
Regis
Fortuna Virtus
virtus stupor
trauagli glorie
Glorie maracoli:
China commonwealth hath con=[inkspot]
tinued 2000 yeeres
Venice 1100
Frannce 1200.
Empyres transported fro[squiggle above o]
Assyr:ians to Medes
Medes Persians
Persians Macedonians
Macedonians Romains
Romanes Greekes.
Greeks French
French Dutch
De Colony et terminis Rabel
lib 4º Cap 42/64/65.
Gradus officioru'
1 parentes 2 pupilli
3 clientes 4 hospites
5 cognati 6 affines.
Great offices voyd in England
together 1591.
LLs
Chauncellor
president of ye Counsell
Marshall
Privy Seale. [large mark above first e]
constable.
Steward of ye houwshoulde
Secretary
Master of oedinance
Cap of ye Guarde
Chauncellor of exchecq
comtroller.
[Column 2]
[top right corner of page] 38
French Clergy
Rent 12 millions 300[^m] frankes
of 12 partes of y[^e] Revenues 7.
Archbiss. 12 Bishopps 104
Abbayes 140 Cures 27400
Leues the 118[?] had
A Taylour his heralde
Barbor Ambassador
phisitia Chauncellor.
Augustus
Dns Seruorum
Imp. militum
princeps ceteroru'.
Senatus dicitur priloco et pro
hominibus.
Civitas pro loco oppido
iure oiu'm hominu' multitudine
tribus et decuria pro loco
iure hoitus
Concio locus caetus oratio.
To worke a man know his
nature and fashions and so leade him
endes and so winne him.
weakness or disaduantages and so awe him
those that have interest in him and
so gouerne him.
Authoritas Sevatus quid significet
Dion Cass. fol 599[crossed out]. 549.
patroni
Laced aemonicru' clody
puteoloru Bruti
Nepolitaboru Liciny
Allobrogoru fabuis sanga
Herenioru' Marins
Siracusanoru' Marcellus.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0083_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/720,"B mouluc[?] imployed in is am=
bassages for his prince.
provinces of France
Burgoigne Lyonnoyes
Champaigne Dauphine
Languedock province
piclardy Bretaigne
orleans. Normandy
Argus eyes to prevente
Licus poyson to infecte
Medusas lookes to transforme
Hercules rod to inchainte
Apollos wit to persuade
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0084_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/721,"Patres ecclessiæ           [top right corner] 39
","Church Fathers



",http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0085_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/723,"Times. [in top right corner:] 40
[Column 1]
Dies
Atheminsss a Solis occasu ad sole'
iteru' oc'cidentem.
Babilony[umlaut] a. Solis exorhi ad
Exortu'
Umbria' a Meridie ad mise=
quente' meridiem
Romani a media nocte ad
mediani noctem.
macrobius.
Primu' tempus diei mediae noctis
nicliuatio[?].
2 Galliciumm
3 conticinuim
4 diluculum cumnicipit dies.
5 maune[?] cum dies larus
6 meridies
7 occiduum
8 Suprema tempestas nouiss. diei tempus.
9 vespera.
10 prima fau[?]
11 concubia
12 intempesta./
Dies Romanoru'
Fesh[dot above h] Dys [umlaut on y] dicati
profesti horbus ad administrrandu'
respublicas priuatasgs[?].
Persons dead the 63 yeer
Aristotle. Bocace Luther
Cicero Bernard Melanitho'
F.Sturmius Card. Cusaunis[?]
Chrisippus Erasmus, Siluius Linacer.
Nochs tempora
Crepusculu'
nox pronecta
nox altior
concubia altiora
?empestra.
[Column 2]
Yeeres Begin
Gerrall[?] new yeeres day.
Church of England 25 of Marche
Bif sextile 24 February benige
St Matthias day, then alternigey'
exminicall letter.
for prime and epac't the first of
Marche.
Astronomical . [circle with dot inside] enter Aries
Spe?all accidentes upon onday
Eliauns. lib 2 ch25.
Adam lacked of a 1000 yeares
the age of mans' life for[?] 70.
Enoch lived as many yeeres as
ye yeeres hath dayes.
Pope Sixtus. 5. upon fryday made
gnrall. Cardinall pope and
crowned Tesoro politico fol 66.
Sunday [crossed out]
Thomas Beuve?es lived from
his first consecration 51 yeares
was Archb. of Canterbury 32 years
and none eurry' like:Godwin./
Georg Neuill Lord Chauncellor at
25 yeares age Arch Bishop of Yorke
at 20 yeeres./
Tuesday, fatall day for y[^e] Irish
Stainhursig 158.
Times for hinak[?] Leo w Guicciardin
fol 119/442/329.
Dies apui[?] fidaeos[?]
Legalis a vespera ad vespera'
Naturalis at orn solis ad orhis
usualis: a media nocte ad media'
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0087_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/725,"Differences learninge. [in corner:] 415[?]
[column 1]
Carneadis academi[2 letters crossed out, above written:] ci.
urolenta et rajida.
Diogenis Stoici modesta et
sobria
critolai peripatetici
scita et teres./
Macrobuis./
Caluus strictior
Asinuis numerosor
Celuis amarior
Caesar Splendidior
Brutus grauior
Cicero vehementior
plemor valentior
Quu? liliauus
Lingua'
[overlaps an L] Hisanica arguta
Tusca alteiloquens
Gallica venusta
Germanica' impetus.
Le'tte're' ne'l
ple'be' argento
Nobili oro
principip gemme'.
Non
praceps breuitas
infinita copia
Feinna Siccitae
Letitia pinguis.
Historyes make wise poets [umlaut on e] witty
Mathematicalls subtill
Naturall philosophy deepe
Morall grave.
Logick and Rhetorick able
to continde./
[column 2]
Bookes loved
Alexander Hoer
M Brutus polibuis
Charles.S. Comynes
Bl?de learned men.
Didimus Alexandriuus
Nicasuis de Voerda  blonde
Historicus Veru'
Satyricus figuratum
Grammaticus regulare.
panegyrista plansilite
Fulgentius made bookes of Adam
injout any A.
of Abel without B.
of Cayn without. C.
and so of all./
Sophista Serin'
Epigrammatista lascium'
com'entator Lucidu'
Furis consultes obscuru'
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0089_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/726,"Heliodorus [not] [diarow] his
booke Mon[t]ayn 346.
Plutarch and Seneca [to]
fol. 358
Cicero [fbd.]
[L]eno, hand open, apparenced
half [ghutt] and finders bowed
[congrnt],
f[ingers?] closed, comp[symbol]hensw
Left hand clo[fmgr] thr[illegible]
first moxe straightly.  Science
Mongay[nr?] 444.
At L[rege?] university were
8 somers of [duirnfe?] kings
at on timr.  De [?rbibus] 67.
Ser grok fir academy
commared to a bad orat.
fol 21.
[second column]
Academie Italiche
Roma ortolani
Srena Intronah
Firenze pellegrini
pa[ui?]a affidati
Vicenza olimpici
Casale illushah
padoua Eleuati
[V?]inegia Eterei
Ferrara Fulareti
Mantona m[?]aghiti
A[uersa?] addorm[rntaly?]
Delacrusca.
Maysters
Ana[k?]agoras to Archelaus
Archelaus Socrates
Socrat. Plato
Plato Aristotle
Aristot. Alescaude[k?]
picture of science Groto
[orahin?], fol 148.
[Legick?] ibid [symbol] 149.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0090_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/727,"Schoolemasters
Alexander Aristotle
[crossed out: O] [Olgranpphreta?] [crossed out: Ch] Ciro  [alternative for first word - Elgranppheta]
Allabius Constantine
Plutarch Fraran
Aadria Don Carlos [so?] [alternative: Hadria (with mark over final a) Don Carlos  s (with superscript o)]
The French Embassadors
[h y &amp;&#160;?] Archduke went to see  [alternative start: N ye]
[Eippuis?] at Louryn. Mathio   [Alternative: Lipsnis at Louryn. Mathio (with accent over o)]
Historiee 82 .
pherecides was the first that wrote in prose. res nond 440
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0091_o2.jpg
Commonplace-book,http://publications.newberry.org/transcribe/scripto/transcribe/7/729,"Writinge [top corner:] 43
NCAPR Nobis concesu' a poputo Romano.
[column 1]
C/V. Clipeus votuius
LS. Ludi seculares.
The first printed booke
was St. Augustinis de Cuutate[?]
Dei - varbes 199
ST Sacris faciundis
comma sustinet
colon suspendit
periodous deponit.
Eudocia made her Brother
the Emperor sell his wife
by traduised subseripho Zon 123
The Arabians want the letter. P.
MS. manuiscriptu'
Agaysnt writinge see Annibal
Caros letter 200.
Agaynst tities in letters 127.374.
V.C. vrbe condita
AVPS Angustae Vindeli c[i^]oru'
pecuinia signata.
DN. Dors?r.
BE. Co Beneficiaries Cof.
Cu. Curator.
DD. Dedicanit. Decurionu'
decreto
DFM dys [umlaut on y] Inferis manibus
ASPUFSLM DeSua pecunia
votaini solint libens merito
FF. Fieri inssit
HSE hic fitus est.
FAHH. In dei huns honore'
HDD. In honor. dedicant
pr propretor. 
[column 2]
LDDD Locus datus decurionu' decreto
LDS locum de suo.
LML. Lucy[umlaut] Marci Libertus
MHN mifso honesta potitus
N. noster. Nepos natio nummi
N sur. Natione Syrus
O obyt[umlaut on y].
pll. posuerunt libentes
Zunigs. quinquem allibus.
SSZ sibi fuisys
STTL. Sit tibi terra leuis
TVXSMPF. Titulu' vxor
suo marito poni fecit.
VA vixit armos.
VC. Vir clarissimus.
VE vet erauus
VP. Vinus posuit
VSLLM votu' soluevunt
Libertes merik.
VSPllM. publicu'.&#160;?? supra.
VV vivis.
TPT. Testaemnto poni inisit
HMDMA hoc monum. dolus
malus abesto
Dict rgc. Dictator rei reigerendae
causa.
SSC Seditionis Sedandae causa
RPcc. Reipub. constituendae causa
ZFHHME zui ni hoc honore
morius est.
LF. Lustru' fecit.
ZDERFP. Zuid dea ea
ve fieri placet.
",,http://publications.newberry.org/transcribe/files/original/case_ms_a15_179_0093_o2.jpg
